FIPS,Class,Geographic Name,Geographic Subtype,Total Vote,Democratic,Republican,Independent,Libertarian,Green,Constitution,Independent American,Reform,Peace and Justice,Natural Law,Write-ins,State1,State2,State3,State4,State5,State6,State7
fips,class,name,type,totalvote,vote1,vote2,vote3,vote4,vote5,vote6,vote7,vote8,vote9,vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote17,vote18
31041,2,Custer,County,5838,632,5206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31043,1,Dakota,County,5977,0,3082,2872,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
31043,2,Dakota,County,6048,1981,4067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31045,1,Dawes,County,3838,0,2501,1333,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
31045,2,Dawes,County,3806,884,2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31047,1,Dawson,County,8434,0,5556,2859,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
31047,2,Dawson,County,8466,1887,6579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31049,1,Deuel,County,1002,0,724,276,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
31049,2,Deuel,County,994,143,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31051,1,Dixon,County,2849,0,1973,872,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
31051,2,Dixon,County,2834,520,2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31053,1,Dodge,County,16294,0,9108,7137,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
31053,2,Dodge,County,16186,4991,11195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31055,1,Douglas,County,269610,0,111211,157317,0,0,0,0,0,0,0,1082,0,0,0,0,0,0,0
31055,2,Douglas,County,269982,142256,127726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31057,1,Dundy,County,914,0,722,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31057,2,Dundy,County,913,79,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31059,1,Fillmore,County,3004,0,2017,985,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
31059,2,Fillmore,County,2992,557,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31061,1,Franklin,County,1590,0,1204,381,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
31061,2,Franklin,County,1590,195,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31063,1,Frontier,County,1394,0,1055,336,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
31063,2,Frontier,County,1389,158,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31065,1,Furnas,County,2408,0,1784,619,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
31065,2,Furnas,County,2404,308,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31067,1,Gage,County,10893,0,6262,4601,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
31067,2,Gage,County,10810,3015,7795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31069,1,Garden,County,1107,0,831,273,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
31069,2,Garden,County,1103,131,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31071,1,Garfield,County,999,0,791,204,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
31071,2,Garfield,County,987,85,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31073,1,Gosper,County,1125,0,854,270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31073,2,Gosper,County,1128,157,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31075,1,Grant,County,360,0,322,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31075,2,Grant,County,358,13,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31077,1,Greeley,County,1222,0,909,310,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
31077,2,Greeley,County,1207,158,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31079,1,Hall,County,22621,0,13335,9225,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
31079,2,Hall,County,22373,6273,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31081,1,Hamilton,County,5522,0,4004,1505,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
31081,2,Hamilton,County,5512,927,4585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31083,1,Harlan,County,1794,0,1368,420,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
31083,2,Harlan,County,1791,233,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31085,1,Hayes,County,491,0,434,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31085,2,Hayes,County,493,21,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31087,1,Hitchcock,County,1422,0,1069,351,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
31087,2,Hitchcock,County,1421,150,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31089,1,Holt,County,5397,0,4074,1306,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
31089,2,Holt,County,5407,589,4818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31091,1,Hooker,County,423,0,323,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31091,2,Hooker,County,420,50,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31093,1,Howard,County,3512,0,2489,1016,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
31093,2,Howard,County,3515,590,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31095,1,Jefferson,County,3619,0,2252,1365,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
31095,2,Jefferson,County,3599,813,2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31097,1,Johnson,County,2135,0,1219,912,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
31097,2,Johnson,County,2119,563,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31099,1,Kearney,County,3613,0,2595,1004,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
31099,2,Kearney,County,3590,627,2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31101,1,Keith,County,4155,0,2963,1185,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
31101,2,Keith,County,4142,656,3486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31103,1,Keya Paha,County,540,0,450,85,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
31103,2,Keya Paha,County,532,34,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31105,1,Kimball,County,1687,0,1206,476,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
31105,2,Kimball,County,1686,242,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31107,1,Knox,County,4393,0,3225,1160,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
31107,2,Knox,County,4389,662,3727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31109,1,Lancaster,County,157068,0,65295,91356,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0
31109,2,Lancaster,County,155787,78598,77189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31111,1,Lincoln,County,16357,0,10646,5658,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
31111,2,Lincoln,County,16330,3296,13034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31113,1,Logan,County,441,0,357,82,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
31113,2,Logan,County,442,25,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31115,1,Loup,County,431,0,339,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31115,2,Loup,County,428,64,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31117,1,McPherson,County,279,0,237,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31117,2,McPherson,County,279,11,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31119,1,Madison,County,15540,0,10523,4997,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
31119,2,Madison,County,15430,3054,12376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31121,1,Merrick,County,4336,0,3226,1090,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
31121,2,Merrick,County,4299,654,3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31123,1,Morrill,County,2375,0,1730,640,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
31123,2,Morrill,County,2379,332,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31125,1,Nance,County,1820,0,1244,575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31125,2,Nance,County,1779,306,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31127,1,Nemaha,County,3382,0,2014,1361,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
31127,2,Nemaha,County,3359,869,2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31129,1,Nuckolls,County,2225,0,1566,651,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
31129,2,Nuckolls,County,2222,328,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31131,1,Otoe,County,8131,0,4720,3398,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
31131,2,Otoe,County,8048,2331,5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31133,1,Pawnee,County,1369,0,896,472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31133,2,Pawnee,County,1360,282,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31135,1,Perkins,County,1427,0,1088,338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31135,2,Perkins,County,1405,158,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31137,1,Phelps,County,4960,0,3787,1152,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
31137,2,Phelps,County,4940,657,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31139,1,Pierce,County,3882,0,2917,953,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
31139,2,Pierce,County,3869,398,3471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31141,1,Platte,County,15625,0,10994,4601,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
31141,2,Platte,County,15527,2818,12709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31143,1,Polk,County,2833,0,2048,779,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
31143,2,Polk,County,2808,448,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31145,1,Red Willow,County,5270,0,4537,727,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
31145,2,Red Willow,County,5257,1338,3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31147,1,Richardson,County,3865,0,2336,1516,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
31147,2,Richardson,County,3827,847,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31149,1,Rock,County,825,0,669,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31149,2,Rock,County,810,64,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31151,1,Saline,County,5629,0,3020,2593,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
31151,2,Saline,County,5574,1765,3809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31153,1,Sarpy,County,99506,0,49448,49817,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0
31153,2,Sarpy,County,99239,41332,57907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31155,1,Saunders,County,13464,0,8499,4941,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
31155,2,Saunders,County,13321,3240,10081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31157,1,Scotts Bluff,County,14976,0,9407,5528,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
31157,2,Scotts Bluff,County,14901,3599,11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31159,1,Seward,County,9186,0,5855,3310,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
31159,2,Seward,County,9138,2157,6981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31161,1,Sheridan,County,2462,0,1889,567,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
31161,2,Sheridan,County,2442,319,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31163,1,Sherman,County,1667,0,1134,526,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
31163,2,Sherman,County,1653,286,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31165,1,Sioux,County,672,0,531,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31165,2,Sioux,County,672,60,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31167,1,Stanton,County,3027,0,2235,789,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
31167,2,Stanton,County,3046,447,2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31169,1,Thayer,County,2858,0,2013,839,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
31169,2,Thayer,County,2836,452,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31171,1,Thomas,County,385,0,300,81,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
31171,2,Thomas,County,387,41,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31173,1,Thurston,County,2043,0,951,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31173,2,Thurston,County,2059,825,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31175,1,Valley,County,2283,0,1657,620,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
31175,2,Valley,County,2256,321,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31177,1,Washington,County,12463,0,7815,4621,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
31177,2,Washington,County,12384,3239,9145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31179,1,Wayne,County,4067,0,2588,1469,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
31179,2,Wayne,County,4054,894,3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31181,1,Webster,County,1738,0,1284,448,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
31181,2,Webster,County,1739,262,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31183,1,Wheeler,County,474,0,378,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31183,2,Wheeler,County,468,49,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31185,1,York,County,6970,0,4614,2339,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
31185,2,York,County,6918,1448,5470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32001,1,Churchill,County,13406,3278,9179,0,257,0,0,256,0,0,0,0,436,0,0,0,0,0,0
32003,1,Clark,County,1014837,514662,441057,0,13654,0,0,13837,0,0,0,0,31627,0,0,0,0,0,0
32005,1,Douglas,County,35255,11675,22125,0,389,0,0,374,0,0,0,0,692,0,0,0,0,0,0
32007,1,Elko,County,22245,4439,15850,0,515,0,0,677,0,0,0,0,764,0,0,0,0,0,0
32009,1,Esmeralda,County,458,72,345,0,18,0,0,9,0,0,0,0,14,0,0,0,0,0,0
32011,1,Eureka,County,1020,107,825,0,28,0,0,23,0,0,0,0,37,0,0,0,0,0,0
32013,1,Humboldt,County,7968,1838,5500,0,160,0,0,190,0,0,0,0,280,0,0,0,0,0,0
32015,1,Lander,County,2711,538,1924,0,61,0,0,78,0,0,0,0,110,0,0,0,0,0,0
32017,1,Lincoln,County,2454,353,1959,0,29,0,0,40,0,0,0,0,73,0,0,0,0,0,0
32019,1,Lyon,County,33287,9182,21892,0,652,0,0,608,0,0,0,0,953,0,0,0,0,0,0
32021,1,Mineral,County,2287,737,1326,0,59,0,0,56,0,0,0,0,109,0,0,0,0,0,0
32023,1,Nye,County,26843,7645,17220,0,437,0,0,587,0,0,0,0,954,0,0,0,0,0,0
32027,1,Pershing,County,2291,519,1618,0,32,0,0,53,0,0,0,0,69,0,0,0,0,0,0
32029,1,Storey,County,3058,919,1964,0,64,0,0,50,0,0,0,0,61,0,0,0,0,0,0
32031,1,Washoe,County,261475,130841,115713,0,3943,0,0,3743,0,0,0,0,7235,0,0,0,0,0,0
32033,1,White Pine,County,4334,846,3160,0,79,0,0,117,0,0,0,0,132,0,0,0,0,0,0
32510,1,Carson City,City,30799,13454,15389,0,504,0,0,618,0,0,0,0,834,0,0,0,0,0,0
34001,1,Atlantic,County,122398,58942,60859,0,590,758,0,0,0,0,0,168,278,803,0,0,0,0,0
34003,1,Bergen,County,428001,224775,192452,0,3050,5172,0,0,0,0,0,167,856,1529,0,0,0,0,0
34005,1,Burlington,County,221916,134884,83225,0,727,1494,0,0,0,0,0,85,307,1194,0,0,0,0,0
34007,1,Camden,County,239527,156445,79545,0,1007,1889,0,0,0,0,0,119,281,241,0,0,0,0,0
34009,1,Cape May,County,51670,20096,30905,0,205,182,0,0,0,0,0,53,62,167,0,0,0,0,0
34011,1,Cumberland,County,52226,25186,25441,0,246,682,0,0,0,0,0,16,112,543,0,0,0,0,0
34013,1,Essex,County,299887,216580,75420,0,2336,3093,0,0,0,0,0,0,860,1598,0,0,0,0,0
34015,1,Gloucester,County,159515,80034,77303,0,490,771,0,0,0,0,0,166,487,264,0,0,0,0,0
34017,1,Hudson,County,208335,135615,64050,0,1279,4151,0,0,0,0,0,431,890,1919,0,0,0,0,0
34019,1,Hunterdon,County,77143,34983,40273,0,619,752,0,0,0,0,0,44,283,189,0,0,0,0,0
34021,1,Mercer,County,156581,105685,46932,0,550,1620,0,0,0,0,0,57,964,773,0,0,0,0,0
34023,1,Middlesex,County,343225,188482,140676,0,2485,8699,0,0,0,0,0,523,1107,1253,0,0,0,0,0
34025,1,Monmouth,County,344772,151920,185197,0,1595,2377,0,0,0,0,0,543,470,2670,0,0,0,0,0
34027,1,Morris,County,268871,127727,135636,0,1809,2308,0,0,0,0,0,219,531,641,0,0,0,0,0
34029,1,Ocean,County,310091,109610,197040,0,1001,943,0,0,0,0,0,558,279,660,0,0,0,0,0
34031,1,Passaic,County,186230,91719,86654,0,1226,4510,0,0,0,0,0,202,579,1340,0,0,0,0,0
34033,1,Salem,County,30754,12561,17338,0,276,255,0,0,0,0,0,46,119,159,0,0,0,0,0
34035,1,Somerset,County,171516,95344,71652,0,1748,2048,0,0,0,0,0,248,278,198,0,0,0,0,0
34037,1,Sussex,County,82422,29959,49734,0,975,902,0,0,0,0,0,158,398,296,0,0,0,0,0
34039,1,Union,County,222665,138186,79183,0,1472,2336,0,0,0,0,0,441,450,597,0,0,0,0,0
34041,1,Warren,County,58378,22758,34074,0,556,501,0,0,0,0,0,84,215,190,0,0,0,0,0
35001,1,Bernalillo,County,304738,187163,117575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35003,1,Catron,County,2291,615,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35005,1,Chaves,County,21614,6723,14891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35006,1,Cibola,County,8756,4955,3801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35007,1,Colfax,County,5737,2706,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35009,1,Curry,County,14708,4532,10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35011,1,De Baca,County,853,268,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35013,1,Doña Ana,County,83070,46715,36355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35015,1,Eddy,County,22754,5979,16775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35017,1,Grant,County,13933,7800,6133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35019,1,Guadalupe,County,1878,1143,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35021,1,Harding,County,420,138,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35023,1,Hidalgo,County,1765,785,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35025,1,Lea,County,20415,4563,15852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35027,1,Lincoln,County,9976,3270,6706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35028,1,Los Alamos,County,12126,7761,4365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35029,1,Luna,County,7752,3547,4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35031,1,McKinley,County,25259,17064,8195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35033,1,Mora,County,2398,1532,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35035,1,Otero,County,23376,9229,14147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35037,1,Quay,County,3580,1174,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35039,1,Rio Arriba,County,15559,10035,5524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35041,1,Roosevelt,County,6510,1951,4559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35043,1,Sandoval,County,78432,42473,35959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35045,1,San Juan,County,51495,19078,32417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35047,1,San Miguel,County,10874,7447,3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35049,1,Santa Fe,County,82495,62312,20183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35051,1,Sierra,County,5822,2553,3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35053,1,Socorro,County,7069,3704,3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35055,1,Taos,County,16306,12457,3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35057,1,Torrance,County,7055,2454,4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35059,1,Union,County,1628,397,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35061,1,Valencia,County,32667,14810,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36001,1,Albany,County,145770,95231,49505,0,0,0,0,0,0,0,0,229,805,0,0,0,0,0,0
36003,1,Allegany,County,19019,5862,13066,0,0,0,0,0,0,0,0,19,72,0,0,0,0,0,0
36005,1,Bronx,County,344831,260993,80569,0,0,0,0,0,0,0,0,810,2459,0,0,0,0,0,0
36007,1,Broome,County,87980,47049,40357,0,0,0,0,0,0,0,0,102,472,0,0,0,0,0,0
36009,1,Cattaraugus,County,33087,12172,20775,0,0,0,0,0,0,0,0,1,139,0,0,0,0,0,0
36011,1,Cayuga,County,35498,16352,18973,0,0,0,0,0,0,0,0,22,151,0,0,0,0,0,0
36013,1,Chautauqua,County,55277,23438,31622,0,0,0,0,0,0,0,0,26,191,0,0,0,0,0,0
36015,1,Chemung,County,36474,15835,20478,0,0,0,0,0,0,0,0,16,145,0,0,0,0,0,0
36017,1,Chenango,County,21820,8653,13050,0,0,0,0,0,0,0,0,15,102,0,0,0,0,0,0
36019,1,Clinton,County,34883,18614,16109,0,0,0,0,0,0,0,0,17,143,0,0,0,0,0,0
36021,1,Columbia,County,35463,21345,13890,0,0,0,0,0,0,0,0,51,177,0,0,0,0,0,0
36023,1,Cortland,County,21546,10469,10941,0,0,0,0,0,0,0,0,12,124,0,0,0,0,0,0
36025,1,Delaware,County,22600,9852,12620,0,0,0,0,0,0,0,0,17,111,0,0,0,0,0,0
36027,1,Dutchess,County,149599,82986,65871,0,0,0,0,0,0,0,0,109,633,0,0,0,0,0,0
36029,1,Erie,County,442824,252782,187547,0,0,0,0,0,0,0,0,569,1926,0,0,0,0,0,0
36031,1,Essex,County,18451,10032,8351,0,0,0,0,0,0,0,0,3,65,0,0,0,0,0,0
36033,1,Franklin,County,18908,9357,9481,0,0,0,0,0,0,0,0,6,64,0,0,0,0,0,0
36035,1,Fulton,County,22837,8291,14449,0,0,0,0,0,0,0,0,12,85,0,0,0,0,0,0
36037,1,Genesee,County,27733,9736,17871,0,0,0,0,0,0,0,0,13,113,0,0,0,0,0,0
36039,1,Greene,County,24712,11133,13435,0,0,0,0,0,0,0,0,21,123,0,0,0,0,0,0
36041,1,Hamilton,County,3349,1283,2053,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
36043,1,Herkimer,County,27559,9671,17766,0,0,0,0,0,0,0,0,13,109,0,0,0,0,0,0
36045,1,Jefferson,County,41138,17511,23477,0,0,0,0,0,0,0,0,23,127,0,0,0,0,0,0
36047,1,Kings,County,811778,608071,194631,0,0,0,0,0,0,0,0,3445,5631,0,0,0,0,0,0
36049,1,Lewis,County,12325,4163,8099,0,0,0,0,0,0,0,0,6,57,0,0,0,0,0,0
36051,1,Livingston,County,30344,12830,17370,0,0,0,0,0,0,0,0,17,127,0,0,0,0,0,0
36053,1,Madison,County,33057,15138,17727,0,0,0,0,0,0,0,0,35,157,0,0,0,0,0,0
36055,1,Monroe,County,356050,213432,140764,0,0,0,0,0,0,0,0,193,1661,0,0,0,0,0,0
36057,1,Montgomery,County,19739,8263,11383,0,0,0,0,0,0,0,0,11,82,0,0,0,0,0,0
36059,1,Nassau,County,693410,344787,345325,0,0,0,0,0,0,0,0,1082,2216,0,0,0,0,0,0
36061,1,New York,County,638094,525316,107064,0,0,0,0,0,0,0,0,1842,3872,0,0,0,0,0,0
36063,1,Niagara,County,98954,44641,53851,0,0,0,0,0,0,0,0,53,409,0,0,0,0,0,0
36065,1,Oneida,County,96390,41860,54056,0,0,0,0,0,0,0,0,45,429,0,0,0,0,0,0
36067,1,Onondaga,County,224536,134707,88547,0,0,0,0,0,0,0,0,209,1073,0,0,0,0,0,0
36069,1,Ontario,County,59096,29924,28924,0,0,0,0,0,0,0,0,22,226,0,0,0,0,0,0
36071,1,Orange,County,168310,89114,78309,0,0,0,0,0,0,0,0,125,762,0,0,0,0,0,0
36073,1,Orleans,County,17108,5480,11568,0,0,0,0,0,0,0,0,6,54,0,0,0,0,0,0
36075,1,Oswego,County,52537,21036,31216,0,0,0,0,0,0,0,0,35,250,0,0,0,0,0,0
36077,1,Otsego,County,27523,13345,13956,0,0,0,0,0,0,0,0,24,198,0,0,0,0,0,0
36079,1,Putnam,County,54461,24920,29310,0,0,0,0,0,0,0,0,29,202,0,0,0,0,0,0
36081,1,Queens,County,690470,451360,232407,0,0,0,0,0,0,0,0,2138,4565,0,0,0,0,0,0
36083,1,Rensselaer,County,77522,41950,35065,0,0,0,0,0,0,0,0,90,417,0,0,0,0,0,0
36085,1,Richmond,County,195771,74191,119958,0,0,0,0,0,0,0,0,573,1049,0,0,0,0,0,0
36087,1,Rockland,County,136684,72003,64082,0,0,0,0,0,0,0,0,202,397,0,0,0,0,0,0
36089,1,St. Lawrence,County,42219,19322,22727,0,0,0,0,0,0,0,0,15,155,0,0,0,0,0,0
36091,1,Saratoga,County,128686,68479,59574,0,0,0,0,0,0,0,0,51,582,0,0,0,0,0,0
